Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Netherlands,NLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.6637096405029,12.2720804214478,11.8980598449707,12.4101104736328,12.0098304748535,11.0668096542358,11.715220451355,11.9706201553345,..,..,..
Netherlands,NLD,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,22.73967,23.12418,..,..,..,..,..,..,..,..,..
Netherlands,NLD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,10.731,10.302,8.215,6.603,5.817,6.941,7.407,5.7,6.057,6.116,..
Netherlands,NLD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,7.206,5.977,4.724,3.558,3.147,3.792,3.937,3.348,3.252,3.333,..
Netherlands,NLD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.92,3.268,2.992,2.526,2.365,2.518,2.812,2.547,2.472,2.543,..
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.872,6.007,4.837,3.832,3.379,3.82,4.209,3.526,3.535,3.7,3.874
Netherlands,NLD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,775743675302.734,794549918521.022,816650691531.918,835096710412.613,854304699526.719,821260592382.701,872809729132.839,916513359459.671,911031728184.777,920880034447.75,..
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30858.7237060533,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,21.079,18.323,..,..
New Caledonia,NCL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,11.889,11.809,..,..
New Caledonia,NCL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,3.372,3.75,..,..
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.621,12.679,11.676,11.702,10.88,13.558,11.574,10.71,10.922,10.991,11.174
New Caledonia,NCL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,8738203074.3957,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,38665.3723018158,39235.3695566636,39722.6068434219,40371.5456268118,40727.8822513384,39785.473128643,41490.1148198326,42965.2749754735,42573.2308423434,42408.2378731636,..
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.70350980758667,5.49972009658813,5.27543020248413,5.1896800994873,5.1741099357605,5.64268016815185,5.5409197807312,5.16741991043091,5.21326017379761,..,..
New Zealand,NZL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.5518102645874,15.3664102554321,15.0439300537109,14.5594902038574,13.4748601913452,13.6221199035644,13.4576196670532,12.6147699356079,12.7266798019409,..,..
New Zealand,NZL,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,20.84411,21.11448,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,6.574,6.875,6.201,5.977,7.501,6.749,..,..,..,..,..
New Zealand,NZL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,5.843,5.507,5.19,4.643,6.456,4.948,..,..,..,..,..
New Zealand,NZL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.886,2.79,2.337,2.493,4.05,3.007,..,..,..,..,..
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.415,5.147,4.736,4.335,4.109,4.595,3.776,3.299,3.734,4.724,5.076
New Zealand,NZL,GDP (constant 2015 US$),NY.GDP.MKTP.KD,178224167087.99,184959455627.068,191208740301.496,197844796498.754,202429793153.827,201807833897.729,210960637812.921,218336637842.863,221380800380.185,224233557754.352,..
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2074.45620634731,2140.14405941606,2209.63273423213,2107.3396261623,2019.91518620044,1950.19181218473,2128.30881395452,2175.73899144405,2241.12235476653,2290.47162505995,..
Nicaragua,NIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.07843017578125,4.08114004135132,4.35768985748291,4.47380693256251,4.59991969121332,4.58034059162685,4.08717467298944,3.80001496174069,2.86954998970032,..,..
Nicaragua,NIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,22.2829093933106,21.3254795074463,22.4333000183106,22.7613329834156,23.9411024864319,22.6876474159501,18.5222366866385,18.5192097359421,17.688570022583,11.0127834019803,..
Nicaragua,NIC,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.7,3.9,3.3,5.2,5.457,6.18,6.076,4.969,4.698,4.98,5.04
Nicaragua,NIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,12756696261.0676,13338803114.2245,13956550774.5717,13487142194.6088,13096437236.4148,12803529948.2066,14142060836.745,14644146345.7189,15292551634.5755,15841222424.9421,..
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,485.662574175279,495.017437216008,501.615305462902,519.546993483886,532.186024570389,533.194328910254,523.263179518652,566.797962983866,557.572652727864,595.151744559316,..
Niger,NER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.48669004440308,2.95843005180359,2.57818007469177,3.44956994056702,3.53358621816013,3.81906792754322,3.82175828133515,3.71231832079626,4.07412707618114,..,..
Niger,NER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.5121898651123,15.3471603393555,13.2151603698731,16.3399696350098,13.0128054328601,13.3325398458385,11.9526160596537,12.3714513252292,12.8069746044599,..,..
Niger,NER,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,65.02605,20.61046,17.13543,..,..,..,..,..,..,..,..
Niger,NER,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,8.094,..,1.048,..,..,0.795,..,..,..
Niger,NER,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,7.828,..,4.537,..,..,4.957,..,..,..
Niger,NER,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,4.819,..,5.317,..,..,4.617,..,..,..
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.556,0.55,0.556,0.536,0.531,0.591,0.806,0.403,0.407,0.376,0.394
Niger,NER,GDP (constant 2015 US$),NY.GDP.MKTP.KD,9683867926.44282,10239808436.9433,10752347793.0235,11527744540.163,12212475570.6373,12646096746.8881,12821067681.4111,14346774735.5026,14586026438.1981,16088387161.4462,..
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2585.73360671797,2481.81490350326,2441.71236404488,2431.77857832568,2431.53528472982,2228.68631422888,2206.66406250067,2254.29080416892,2280.91931156115,2324.64881202751,..
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,0.436954905120644,0.393045646249364,0.396354013591345,0.419998493796127,0.358479005206684,0.35963763718498,0.381919104397325,0.348516707890877,0.319069049792343,..,..
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.25551076252104,6.65219728520483,6.12010547762816,5.94455212092506,5.85497185166093,5.13143662120452,5.14022597192675,4.30281801083668,3.64727250236162,2.97849705324029,..
Nigeria,NGA,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,7.048,..,..,2.617,..,..,2.344,2.306,1.749,..
Nigeria,NGA,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,13.477,..,..,5.712,..,..,4.343,3.286,3.477,..
Nigeria,NGA,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,14.514,..,..,11.165,..,..,6.722,6.168,9.197,..
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.134,4.499,4.83,5.069,5.206,5.714,5.404,3.827,3.074,3.045,3.064
Nigeria,NGA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,493026682800.63,485055087455.821,488964081500.903,498365674277.734,509371727735.744,476930359891.946,482220722020.13,503047012794.856,519782610025.928,540898072115.881,..
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5262.68671928674,5429.94678358359,5510.81862920922,5698.39334484489,5961.58475399191,5743.72649424581,6064.92315120022,6250.62720952063,6423.99221393369,6628.84686594032,..
North Macedonia,MKD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,30.36,30.427,27.615,24.732,23.471,21.848,23.061,22.011,..,19.03,..
North Macedonia,MKD,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,26.915,24.206,22.891,21.433,16.718,16.293,15.661,15.062,..,12.806,..
North Macedonia,MKD,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,21.161,19.617,18.963,17.93,14.28,13.847,11.736,9.586,..,7.299,..
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,26.395,24.312,22.857,21.208,17.414,16.575,15.801,14.476,13.174,12.265,12.256
North Macedonia,MKD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,10064519962.5655,10351178142.8536,10463154366.0785,10764555646.4726,11185494933.6944,10661068595.4055,11141955229.994,11449348867.2054,11741875752.5034,12093396439.5,..
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17665.1007493109,23158.5744988538,28989.3470221339,23756.6075820248,21451.4401636511,15410.1186923944,16365.016735395,19461.8611129744,..,..,..
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,910000000,1175830303.0303,1448278787.87879,1165903030.30303,1032436363.63636,732412121.212121,768812121.212121,896763636.363636,..,..,..
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,74809.9658049898,75017.4944769055,76247.4116445341,76373.6474606092,76712.2871160349,75287.2059527598,77812.7115614383,79620.1635455079,78775.7495154943,79667.5272314776,..
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.52335977554321,7.98443984985352,7.84599018096924,7.59564018249512,7.86455011367798,8.37281036376953,6.9602198600769,5.43234014511108,..,..,..
Norway,NOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.6075801849365,15.8407201766968,15.9396800994873,15.9257297515869,15.6655302047729,14.7642698287964,15.0276699066162,14.4691095352173,..,..,..
Norway,NOR,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,26.35316,26.78578,..,..,..,..,..,..,..,..,..
Norway,NOR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,9.175,10.508,8.568,8.726,8.438,9.522,10.644,7.885,9.472,10.321,..
Norway,NOR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,3.843,3.809,3.909,3.347,3.283,4.465,3.37,2.518,2.321,2.295,..
Norway,NOR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.579,2.872,2.525,2.186,2.124,2.575,2.635,1.871,2.264,2.693,..
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.296,4.68,4.164,3.801,3.684,4.424,4.359,3.231,3.574,4,4.637
Norway,NOR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,388159512245.53,392680500171.757,402355151331.034,405690399924.369,410249333418.695,405005642242.722,420836044191.958,434497344228.607,434810705801.472,443929688973.891,..
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18808.3077921839,18830.6057208608,18277.945563615,18269.6769435562,18089.586668488,17743.8858800477,18291.3387983888,18792.4460565306,17853.9645119949,17347.2911339051,..
Oman,OMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,5.99594020843506,4.58565998077393,5.06363010406494,6.87768983840942,..,4.38311004638672,..,..,..
Oman,OMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,15.2072200775147,11.9663095474243,13.0579996109009,15.4427700042725,..,14.1779499053955,..,..,..
Oman,OMN,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,34.97368,36.02522,..,..,..,..,..,..,..,..
Oman,OMN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,3.28,..,..,..,..,0.369,..,..,..,..
Oman,OMN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,4.03,..,..,..,..,3.182,..,..,..,..
Oman,OMN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,5.35,..,..,..,..,4.517,..,..,..,..
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.403,3.266,2.523,1.8,2.045,2.94,1.9,3.3,3.176,3.203,3.251
Oman,OMN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,78710793237.9714,82682873555.7961,82934277088.5646,84001727416.2074,83053651985.4157,80246670660.8581,82318780120.4001,88892516940.1985,90149469537.5157,91620377320.7829,..
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1380.47020838317,1452.18658269177,1495.26187528032,1561.68169819559,1573.8330826937,1526.00597486307,1595.02792175422,1642.28066974826,1610.33122837537,1634.56735260799,..
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.38609004020691,2.66805005073547,2.57617998123169,2.33216949688293,2.21492004394531,2.05718240718423,1.68746129213991,1.97300945756988,1.94658005237579,..,..
Pakistan,PAK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.1872797012329,15.0634803771973,14.5447797775269,12.1924793986342,11.5916795730591,10.7962121538911,7.81720760893089,9.40440332600436,9.75506019592285,..,..
Pakistan,PAK,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,16.02248,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2.196,2.445,..,3.856,4.734,5.71,5.148,..,..,..,6.332
Pakistan,PAK,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.124,3.504,..,5.609,6.699,8.315,9.665,..,..,..,9.889
Pakistan,PAK,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,16.786,3.876,..,7.149,10.902,10.808,16.149,..,..,..,11.116
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.566,2.285,3.204,4.083,4.83,5.994,6.338,5.291,5.237,5.492,5.42
Pakistan,PAK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,299963590534.773,319682711890.74,333853050597.697,354390697428.203,363242090361.647,358614068499.253,381973779235.3,400224894618.857,398564217461.774,410716372191.504,..
Palau,PLW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16154.0532152373,16343.5615050344,15841.6183886679,15642.8069323229,15600.1871093094,14532.9898440558,12612.2906184953,12820.3765209089,13128.1314312511,..,..
Palau,PLW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,3.47118076238812,3.94417105804533,3.57620133415525,3.43726476321334,..,..
Palau,PLW,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,9.00948279367664,8.90960104150937,10.1553248366634,9.52868284868095,9.84509852392636,9.13294995246108
Palau,PLW,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,1.475,..,..,..,..,..
Palau,PLW,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,0.826,..,..,2.038,..,..
Palau,PLW,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,0.509,..,..,..,..,..
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Palau,PLW,GDP (constant 2015 US$),NY.GDP.MKTP.KD,287057525.634766,290866364.105097,282170906.738952,278660962.692401,277652130.171489,258570955.305441,224284364.068701,227677066.634821,232722385.881789,..,..
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14082.6548434996,14474.124340577,15045.545619615,15375.6434854475,15602.5420714581,12647.0826553801,14552.9401400295,15956.0653932059,16877.1508423953,17122.720655567,..
Panama,PAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.26552009582519,3.32278990745544,3.37834000587463,3.4524199962616,3.28122011579173,4.30487012863159,3.71198010444641,3.37781000137329,2.47225999832153,..,..
Panama,PAN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.1898202896118,15.5377902984619,15.8837099075317,15.816309928894,15.6073776131625,15.6296300888062,15.6105003356934,15.7813301086426,11.4927501678467,16.2802952981979,..
Panama,PAN,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,4.486,4.674,5.289,4.655,6.145,15.322,9.8,7.122,5.065,6.789,..
Panama,PAN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.07,6.463,7.64,7.366,8.32,23.906,12.935,11.259,9.485,12.028,..
Panama,PAN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.374,3.826,3.231,4.027,5.141,13.23,7.483,8.323,5.418,7.04,..
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.335,4.717,5.338,5.161,6.256,14.663,10.177,8.086,6.544,8.451,8.36
Panama,PAN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,55767806073.1781,58317491742.8782,61667283149.9355,64083529457.2571,66072084910.0035,54297226728.12,63238418849.185,70219021768.6549,75251148212.8876,77318963569.7031,..
Papua New Guinea,PNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2484.5963398603,2557.09463030035,2584.8883636271,2518.45899317321,2572.56177967896,2438.61137922293,2378.3716816549,2467.23488790877,2515.29070398356,2564.73748186493,..
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.62515691017505,0.853806396301458,1.96493005752563,1.8748300075531,0.761761143914634,0.898018542083257,0.713984905932403,0.643376920751815,0.782122804685732,..,..
Papua New Guinea,PNG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.24179577803958,4.09139135303999,10.6982002258301,9.22710037231445,3.57765018904915,3.82002082710411,3.24973249812475,2.93439934399344,3.5381440283409,..,..
Papua New Guinea,PNG,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,PNG,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..,..,..,2.662,..,..,..
Papua New Guinea,PNG,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..,..,..,5.351,..,..,..
Papua New Guinea,PNG,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..,..,..,4.244,..,..,..
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.507,2.478,2.58,2.65,2.651,2.903,3.03,2.689,2.649,2.625,2.571
Papua New Guinea,PNG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,21723437010.0982,22915960976.066,23725951011.6612,23659695751.3327,24719771866.5529,23936789891.162,23814388297.7556,25173614524.0292,26132952333.2822,27125951106.4194,..
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5879.33792308762,6041.95879367349,6243.1336313903,6354.2392005316,6243.53620897823,6109.19608100826,6278.11006663809,6218.19790694162,6449.23028812969,6640.83816613117,..
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.33377822870463,3.43498992919922,3.09062070242279,3.2961960606943,3.48983027194334,3.93615007400513,3.41070008277893,3.39619994163513,3.393709897995,3.53410005569458,..
Paraguay,PRY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,18.1543197631836,..,..,..,24.5218200683594,23.6368999481201,24.068510055542,21.9888305664062,16.8337097167969,11.6527391862412
Paraguay,PRY,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,..,11.92418,..,..,..,..,..,..,..,..,..
Paraguay,PRY,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,5.2,5.082,4.99,..,..,..,..,..,..,..,..
Paraguay,PRY,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.127,7.509,5.928,..,..,..,..,..,..,..,..
Paraguay,PRY,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,2.444,4.247,2.762,..,..,..,..,..,..,..,..
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.556,5.255,6.138,6.217,6.595,7.548,7.311,6.755,5.794,5.686,4.803
Paraguay,PRY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,36211447840.1027,37756961788.4736,39573101423.9484,40841122661.1912,40677000526.5933,40343536418.8014,41964030301.4411,42037903094.7542,44139473679.5817,46015383701.3623,..
Peru,PER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6231.71150338894,6392.25474941014,6457.41940254721,6593.14437459526,6626.26083494969,5831.83024758521,6547.84718181776,6667.51695632036,6568.0002779793,6711.19403272527,..
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.96933007240295,3.81316995620727,3.93130993843079,3.71392011642456,3.822429895401,4.25937986373901,3.92765998840332,3.83975005149841,4.24538993835449,4.35778999328613,..
Peru,PER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.6153793334961,17.93577003479,18.321159362793,17.1521797180176,17.7330207824707,15.9272603988647,16.7178897857666,16.4729995727539,18.8577194213867,19.205020904541,..
Peru,PER,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,13.8863,13.93289,15.06599,14.64931,..,..,..,..,..,..,..
Peru,PER,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,2.457,3.194,2.964,2.25,2.737,4.622,3.342,2.967,3.362,3.661,2.995
Peru,PER,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,4.284,4.947,4.815,4.673,4.372,9.313,6.372,4.805,5.446,5.689,5.064
Peru,PER,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,4.185,4.254,4.372,4.388,3.607,9.109,6.62,4.654,5.137,5.62,4.804
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.272,3.741,3.691,3.492,3.379,7.179,5.097,4.291,4.899,5.199,5.117
Peru,PER,GDP (constant 2015 US$),NY.GDP.MKTP.KD,189802976285.619,197306492869.139,202276318741.548,210305376512.78,215017545590.315,191509018299.917,217099648514.382,223198050485.251,222298021864.381,229642617310.3,..
Philippines,PHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2909.85818010301,3076.3374186759,3247.4503878362,3410.93647976109,3575.88170922922,3198.66690008413,3350.97587587776,3577.70136573244,3744.69763802928,3925.3048697218,..
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.83052303785203,3.30128109042443,3.96384087403915,3.85502760745456,3.40748649142134,3.85829051308063,3.87249754784633,3.57960089528426,3.6236863467978,3.92501087473821,3.96922646675346
